,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupSize,SoloTraveler,Deck,CabinNum,Side,TotalSpend,NoSpend,AgeGroup
4893,0,1,5786,2,0.17162185197602428,0,0.0,0.0,0.0,0.0,0.0,1493,0,0.0,0.0,6,0.36235282937978147,0,-0.9042001854905145,1.0,0
4894,1,1,236,0,-0.6538345149474958,0,0.0,0.0,0.0,0.0,0.0,5962,1,1.0,-1.0,1,-0.5343720648254452,0,-0.9042001854905145,1.0,4
4895,1,1,236,0,0.2770411427904802,0,0.0,0.0,0.0,0.0,0.0,1220,1,1.0,-1.0,1,-0.5343720648254452,0,-0.9042001854905145,1.0,0
4896,0,0,1974,2,0.05916956055372249,0,0.0,0.0,0.0,1.5706508573615467,2.0315566717274116,4095,0,0.0,0.0,5,0.46064784887111226,1,0.16700057846648209,0.0,0
4897,2,0,1002,2,-0.40663768136484163,0,2.0733108898812165,0.0,1.871888930081955,0.0,0.806698300112059,3464,0,0.0,0.0,3,-0.5745859212292785,0,0.1760359355771468,0.0,5
4898,0,0,2056,2,-0.1249578576538719,0,0.0,1.5135854482144786,0.700758612844422,1.262715654817415,0.0,3612,0,0.0,0.0,5,0.4968965761679503,0,-0.005278576322074282,0.0,5
4899,2,0,1977,0,0.908834043856749,0,1.5134756414475885,0.0,0.0,0.8069412630618639,0.0,4830,1,1.7095112913514543,-1.0,5,0.46179787865621513,1,-0.11981970127828186,0.0,2
4900,2,1,1977,1,0.0,0,0.0,0.0,0.0,0.0,0.0,2861,1,1.7095112913514543,-1.0,5,0.46179787865621513,1,-0.9042001854905145,1.0,0
4901,2,1,1977,2,-1.9137571406421559,0,0.0,0.0,0.0,0.0,0.0,3972,1,1.7095112913514543,-1.0,5,0.46179787865621513,1,-0.9042001854905145,1.0,1
4902,0,0,1978,2,-0.19109023381881568,0,0.0,0.0,1.289446252936704,1.588581367379589,1.8260202048412595,1894,0,0.0,0.0,5,0.46237203389161763,1,0.10160081059602022,0.0,5
4903,2,1,1566,2,0.17162185197602428,0,0.0,0.0,0.0,0.0,0.0,1441,1,0.0,0.0,4,-0.1700360362819167,1,-0.9042001854905145,1.0,0
4904,0,1,5792,1,-0.19109023381881568,0,0.0,0.0,0.0,0.0,0.0,3748,1,0.0,0.0,6,0.36575605682335866,1,-0.9042001854905145,1.0,5
4905,0,1,5794,2,-1.168756669551409,0,0.0,0.0,0.0,0.0,0.0,1752,1,0.0,0.0,6,0.3664342967263376,1,-0.9042001854905145,1.0,4
4906,0,0,1567,2,-0.8413786708007321,0,0.0,0.0,0.9554258650310593,1.7245884476238134,0.0,267,0,0.0,0.0,4,-0.16831870347235442,1,0.04450658425807901,0.0,4
4907,2,0,1980,2,-0.2599226256946602,0,1.5015055593346316,0.0,2.3426497816836815,0.9542937362833053,0.0,2025,1,0.0,0.0,5,0.46294561754381475,1,0.13079508064192608,0.0,5
4908,2,0,2057,2,-0.8413786708007321,0,1.5095444401247318,0.0,2.46199592716264,1.1959648293340936,0.0,6574,1,0.0,0.0,5,0.4979765478638085,0,0.17925075169195576,0.0,4
4909,0,0,5787,2,0.11633298232092336,0,0.9247126870847869,0.0,2.043339755985085,1.4016067538115107,0.5239995654055677,292,0,0.0,0.0,6,0.3630350849136721,0,0.03262911459843035,0.0,0
4910,0,0,1554,2,0.8733346389585219,0,0.18665241123894336,0.0,2.1691263214326093,0.0,1.2318896459610953,3763,1,0.0,0.0,4,-0.18396214578520637,0,0.04519868111150872,0.0,2
4911,0,1,5789,1,-1.168756669551409,0,0.0,0.0,0.0,0.0,0.0,2662,0,0.0,0.0,6,0.36371653352184635,0,-0.9042001854905145,1.0,4
4912,0,1,5798,2,-0.3316849217849671,0,0.0,0.0,0.0,0.0,0.0,3578,1,0.0,0.0,6,0.3684642391586496,1,-0.9042001854905145,1.0,5
4913,0,1,5799,2,0.11633298232092336,0,0.0,0.0,0.0,0.0,0.0,4233,1,0.0,0.0,6,0.36913930043218035,1,-0.9042001854905145,1.0,0
4914,0,1,5801,2,0.8733346389585219,0,0.0,0.0,0.0,0.0,0.0,1145,1,0.0,0.0,6,0.3698135716981884,1,-0.9042001854905145,1.0,2
4915,0,0,1981,2,-0.19109023381881568,0,1.9163204634962334,0.0,0.0,0.17376534287144,0.3733048224778867,4031,1,1.0,-1.0,5,0.4635186307497195,1,0.0748875118360829,0.0,5
4916,0,1,5802,2,0.327377998750677,0,0.0,0.0,0.0,0.0,0.0,1973,1,1.0,-1.0,6,0.3704870548035662,1,-0.9042001854905145,1.0,0
4917,2,0,1983,2,0.5587209665014499,0,1.4511827515438935,0.0,2.033180220024411,1.666511647066878,0.0,6334,0,0.0,0.0,5,0.46409107464285715,1,0.10821875345591585,0.0,0
4918,0,1,5790,2,1.2279262301051308,0,0.0,0.0,0.0,0.0,0.0,2827,1,1.0,-1.0,6,0.3650770175802972,0,-0.9042001854905145,1.0,2
4919,0,0,2060,2,0.0,0,0.0,0.6369711592540337,2.0627366152508633,0.9704729238619467,0.0,3660,1,1.0,-1.0,5,0.4995927192770879,0,-0.0025162582496654224,0.0,0
4920,0,0,5791,2,0.5587209665014499,0,0.5239995654055677,1.8709204092845448,0.0,0.0,0.0,5663,1,0.0,0.0,6,0.36575605682335866,0,0.16213212830983112,0.0,0
4921,0,0,5804,2,0.05916956055372249,0,1.726147969347211,0.0,0.0,1.3610848189856148,0.0,6506,1,0.0,0.0,6,0.37115975158873565,1,0.02095188285888651,0.0,0
4922,2,0,1556,2,-0.1249578576538719,0,1.838561124400686,0.0,0.22106472945750374,1.1335689800373285,0.0,1539,0,0.0,0.0,4,-0.18220286279680223,0,0.04779733400675686,0.0,5
4923,2,1,1985,2,-0.3316849217849671,0,0.0,0.0,0.0,0.0,0.0,1508,1,0.0,0.0,5,0.464662950353377,1,-0.9042001854905145,1.0,5
4924,2,0,2061,2,0.327377998750677,0,1.766389643089576,0.0,2.4087947749493828,0.6615863334646042,0.0,4855,1,0.0,0.0,5,0.5001304372172345,0,0.17841476519946092,0.0,0
4925,0,0,1987,2,0.42375619846066165,0,1.4307534318990907,1.732452090074004,1.3110768450118555,0.0,0.0,2162,1,0.0,0.0,5,0.46523425900806686,1,0.10795656204281195,0.0,0
4926,0,0,1989,2,-0.19109023381881568,0,1.5277267184440046,1.0075432119802978,1.9218233423019258,0.8983537904952533,0.0,501,1,0.0,0.0,5,0.46580500173036665,1,0.015578037542955692,0.0,5
4927,1,1,273,2,0.22515521970142643,0,0.0,0.0,0.0,0.0,0.0,1326,1,2.2598510045646623,-1.0,1,-0.4586510965112888,1,-0.9042001854905145,1.0,0
4928,1,1,273,2,-0.8413786708007321,0,0.0,0.0,0.0,0.0,0.0,5256,1,2.2598510045646623,-1.0,1,-0.4586510965112888,1,-0.9042001854905145,1.0,4
4929,1,1,5637,2,0.05916956055372249,0,0.0,0.0,0.0,0.0,0.0,5785,1,2.2598510045646623,-1.0,6,0.2826796207011802,1,-0.9042001854905145,1.0,0
4930,1,0,273,0,-1.9137571406421559,0,0.0,0.0,0.0,0.0,0.0,5810,1,2.2598510045646623,-1.0,1,-0.4586510965112888,1,-0.9042001854905145,1.0,1
4931,2,1,1992,2,-0.4850778453960866,0,0.0,0.0,0.0,0.0,0.0,1521,1,0.0,0.0,5,0.4663751796403803,1,-0.9042001854905145,1.0,5
4932,2,0,992,2,-0.06132164693542493,0,1.0064890491274203,0.0,1.944852665071551,1.5921060707637522,0.0,4321,0,0.0,0.0,3,-0.5957968341523117,1,0.053503248688492086,0.0,0
4933,1,0,238,0,0.7621189881865668,0,0.0,1.6677597370006036,0.0,1.9505520190835257,0.0,1954,0,0.0,0.0,1,-0.5311442427639875,0,0.21384028586318488,0.0,2
4934,1,0,673,2,1.5689298339200446,0,1.478074917508728,1.6827038136888615,0.0,1.9395273563746585,0.29583707248290936,335,1,0.0,0.0,2,-0.4530023774324312,1,0.2218648521049264,0.0,3
4935,0,1,5793,0,-0.7450004710907475,0,0.0,0.0,0.0,0.0,0.0,5406,1,0.0,0.0,6,0.3664342967263376,0,-0.9042001854905145,1.0,4
4936,0,1,5796,2,-1.0524236872304857,0,0.0,0.0,0.0,0.0,0.0,49,1,0.0,0.0,6,0.36711173916892914,0,-0.9042001854905145,1.0,4
4937,0,1,5805,2,-0.40663768136484163,0,0.0,0.0,0.0,0.0,0.0,3741,1,1.0,-1.0,6,0.37250279352797433,1,-0.9042001854905145,1.0,5
4938,0,0,1993,0,0.5149221546039134,0,0.0,0.0,1.6264952433704112,0.0,1.666391283628569,4469,1,1.0,-1.0,5,0.46751384548736563,1,-0.013491126930408218,0.0,0
4939,0,0,2063,2,-0.9436014498499827,0,0.0,1.4467213409994553,0.0,0.0,1.7652429450839666,6547,0,0.0,0.0,5,0.5012043699252662,0,0.05923139830985334,0.0,4
4940,1,0,80,0,-0.4850778453960866,0,0.0,1.3693311084075412,0.0,1.8882221777821186,1.4499503351681764,228,0,1.0,-1.0,0,-1.1147982717781255,1,0.16464583580819128,0.0,5
4942,0,0,1994,2,-1.0524236872304857,0,0.0,0.9758435423498405,0.0,0.0,0.29583707248290936,1029,1,0.0,0.0,5,0.468082335647988,1,-0.3434598681913244,0.0,4
4943,0,0,1569,2,-0.40663768136484163,0,0.9865330685183001,0.16730017881017414,2.035885316724261,0.17376534287144,0.9332620561947168,4752,1,0.0,0.0,4,-0.16660647418535118,1,-0.010767882406924159,0.0,5
4944,0,0,2065,2,0.05916956055372249,0,1.2117200338389342,0.3346003576203483,2.024924478930458,1.3930434408444556,0.0,3942,0,0.0,0.0,5,0.5022763046178034,0,0.03458190722468457,0.0,0
4945,2,1,2067,2,-0.4850778453960866,0,0.0,0.0,0.0,0.0,0.0,5365,1,0.0,0.0,5,0.5028115250288385,0,-0.9042001854905145,1.0,5
4946,0,0,2069,2,-0.06132164693542493,0,0.0,0.0,2.1428880717594296,0.17376534287144,0.0,4091,0,0.0,0.0,5,0.5033462487155228,0,0.019960152446558306,0.0,0
4947,0,0,2071,2,-0.1249578576538719,0,1.7494678636872583,0.8581299659028823,0.0,1.0985320030166918,1.3474752114845376,6917,0,0.0,0.0,5,0.5038804765989963,0,0.03487989077467957,0.0,5
4948,0,0,1995,2,0.11633298232092336,0,0.0,0.57876352837959,0.0,1.601551004208232,1.2914225062697846,3561,0,0.0,0.0,5,0.468650265443649,1,0.0015258892141803316,0.0,0
4949,1,0,240,0,0.6014108277170099,1,0.0,1.9216654397612678,0.0,0.44917689524762666,2.042583513229313,4977,1,0.0,0.0,1,-0.5279344030914156,0,0.2626629705895919,0.0,0
4950,0,0,2073,2,-0.6538345149474958,0,0.0,0.0,0.0,1.1224253499671306,1.9165389483017805,925,1,0.0,0.0,5,0.5044142095978381,0,0.0839295988370294,0.0,4
4951,1,1,275,0,0.5149221546039134,0,0.0,0.0,0.0,0.0,0.0,4603,1,0.0,0.0,1,-0.4558198144942848,1,-0.9042001854905145,1.0,0
4952,0,0,5797,2,0.05916956055372249,0,1.6556749634790964,0.0,0.0,0.0,1.5430156410183467,551,0,0.0,0.0,6,0.3684642391586496,0,0.010697243986997337,0.0,0
4954,0,0,2075,2,0.17162185197602428,0,0.0,0.46967098044385963,2.0516510794560303,0.0,1.635364663729298,2308,0,0.0,0.0,5,0.5049474486280768,0,0.05389263834322407,0.0,0
4955,0,0,1571,2,0.42375619846066165,0,0.9649789674437054,0.0,0.8636757125382628,0.0,1.8057113136385343,2557,1,1.7095112913514543,-1.0,4,-0.16489931817774345,1,0.025964901152942345,0.0,0
4956,0,0,1998,2,-0.06132164693542493,0,0.0,1.2751706322954648,0.0,0.0,1.6669436581977741,2436,1,1.7095112913514543,-1.0,5,0.46978444835132815,1,-0.006479626353923413,0.0,0
4958,0,0,5808,1,0.7233549947541986,0,0.0,0.0,0.0,1.3463673871429522,1.0587718676518676,5917,1,0.0,0.0,6,0.3745115046771998,1,-0.13687934144933048,0.0,2
4959,0,0,2077,2,0.46995523774025116,0,0.18665241123894336,1.5869809395086192,0.4421294589150075,0.0,1.0934062777324662,6423,1,0.0,0.0,5,0.5054801946032014,0,0.01122854930151183,0.0,0
4960,0,0,2078,2,0.22515521970142643,0,1.9042510114762246,0.2651645097780702,0.0,0.0,0.18665241123894336,1123,0,0.0,0.0,5,0.5065442110294114,0,0.06862779284104731,0.0,0
4961,0,0,5800,0,0.0,0,2.2270388086951165,0.5019005364305223,0.0,0.40347063153093193,1.0741636286876712,4307,0,0.0,0.0,6,0.3698135716981884,0,0.23535688499802684,0.0,0
4962,1,0,675,2,-0.1249578576538719,0,0.0,2.020117949251105,0.0,1.2961906928385705,1.106986424480944,1322,1,0.0,0.0,2,-0.4474085011521828,1,0.2540789533573058,0.0,5
4963,0,1,5803,2,0.2770411427904802,0,0.0,0.0,0.0,0.0,0.0,1207,1,0.0,0.0,6,0.37115975158873565,0,-0.9042001854905145,1.0,0
4964,0,1,5810,2,-1.0524236872304857,0,0.0,0.0,0.0,0.0,0.0,5557,1,0.0,0.0,6,0.37517952183150716,1,-0.9042001854905145,1.0,4
4965,0,1,5811,2,-0.8413786708007321,0,0.0,0.0,0.0,0.0,0.0,1140,1,0.0,0.0,6,0.3758467653699444,1,-0.9042001854905145,1.0,4
4966,0,1,5812,0,1.0437988118975372,0,0.0,0.0,0.0,0.0,0.0,3151,1,0.0,0.0,6,0.3765132370822541,1,-0.9042001854905145,1.0,2
4967,1,1,244,2,-0.40663768136484163,0,0.0,0.0,0.0,0.0,0.0,374,1,1.0,-1.0,1,-0.5215678771968552,0,-0.9042001854905145,1.0,5
4968,1,1,244,0,0.22515521970142643,0,0.0,0.0,0.0,0.0,0.0,5700,1,1.0,-1.0,1,-0.5215678771968552,0,-0.9042001854905145,1.0,0
4974,2,0,2001,2,-0.6538345149474958,0,2.010061929742237,0.0,0.700758612844422,0.5508231047523734,0.0,6339,0,1.0,-1.0,5,0.47148154746065296,1,0.12356956555387656,0.0,4
4975,2,1,2001,2,0.327377998750677,0,0.0,0.0,0.0,0.0,0.0,3479,1,1.0,-1.0,5,0.47148154746065296,1,-0.9042001854905145,1.0,0
4976,0,0,2080,2,-0.2599226256946602,0,0.0,1.9235926682548112,0.0,0.48782099059316425,0.0,2242,1,0.0,0.0,5,0.5070754832948521,0,0.19207332127106994,0.0,5
4977,1,1,276,2,-1.168756669551409,0,0.0,0.0,0.0,0.0,0.0,4722,1,0.0,0.0,1,-0.4530023774324312,1,-0.9042001854905145,1.0,4
4978,2,0,2004,2,0.2770411427904802,0,2.277041007972002,0.0,1.9484161545340295,1.3166945183875656,0.0,1976,0,0.0,0.0,5,0.4726101760900031,1,0.2761773078251458,0.0,0
4979,1,1,246,2,0.0,0,0.0,0.0,0.0,0.0,0.0,6193,1,0.0,0.0,1,-0.5184108022782963,0,-0.9042001854905145,1.0,0
4980,0,0,2082,2,-0.2599226256946602,0,0.0,1.4960842757558308,0.0,1.0346329633982383,0.0,6586,1,0.0,0.0,5,0.5076062661339078,0,-0.03571622958610021,0.0,5
4981,1,0,677,2,-0.1249578576538719,0,0.0,1.97818461927088,0.0,0.0,1.3813919920707816,5965,1,0.0,0.0,2,-0.4418684129767222,1,0.2291210391750834,0.0,5
4982,0,0,2083,2,-0.6538345149474958,0,1.6480890390751308,0.0,0.0,1.4499494394597456,0.0,3038,0,0.0,0.0,5,0.5081365604475024,0,0.011405195895506069,0.0,4
4983,2,1,2084,0,-0.2599226256946602,0,0.0,0.0,0.0,0.0,0.0,1316,1,0.0,0.0,5,0.5086663671340728,0,-0.9042001854905145,1.0,5
4984,1,1,1559,0,0.22515521970142643,0,0.0,0.0,0.0,0.0,0.0,2406,1,1.0,-1.0,4,-0.17695701717107878,0,-0.9042001854905145,1.0,0
4985,1,0,1559,2,0.2770411427904802,0,0.0,1.7309735976205332,0.0,1.14161321239748,1.5827714330574352,3072,0,1.0,-1.0,4,-0.17695701717107878,0,0.12286493879701135,0.0,0
4986,2,1,2089,2,-0.3316849217849671,0,0.0,0.0,0.0,0.0,0.0,281,1,0.0,0.0,5,0.510252870378932,0,-0.9042001854905145,1.0,5
4987,2,1,2091,2,0.5587209665014499,0,0.0,0.0,0.0,0.0,0.0,1528,1,0.0,0.0,5,0.5107807354923986,0,-0.9042001854905145,1.0,0
4988,0,0,2006,1,-0.40663768136484163,0,1.783387047562358,0.43246468858824433,0.0,0.17376534287144,0.0,6828,1,0.0,0.0,5,0.47373659821036185,1,0.00764711370047752,0.0,5
4989,2,1,2093,2,0.05916956055372249,0,0.0,0.0,0.0,0.0,0.0,6801,1,0.0,0.0,5,0.5113081174340689,0,-0.9042001854905145,1.0,0
4990,1,0,248,2,0.5587209665014499,0,0.0,0.0,0.0,0.0,0.0,2637,0,0.0,0.0,1,-0.5152709322130784,0,-0.9042001854905145,1.0,0
4991,0,0,2096,2,-0.4850778453960866,0,0.0,0.0,2.0934038063875176,1.1594362773317621,0.0,5391,1,0.0,0.0,5,0.5123614353344642,0,0.0167716414175885,0.0,5
4992,0,0,2098,2,-0.2599226256946602,0,0.0,0.16730017881017414,1.8115717069928787,0.0,1.5704239402196793,1598,0,0.0,0.0,5,0.5128873730533642,0,-0.01691857797311928,0.0,5
4993,0,0,5809,2,0.9436014498499827,0,1.6492701046003104,0.0,1.176490594488563,0.0,0.4824894837218527,6702,1,0.0,0.0,6,0.37517952183150716,0,-0.04929652719145202,0.0,2
4994,0,1,5814,0,-0.9436014498499827,0,0.0,0.0,0.0,0.0,0.0,924,1,1.0,-1.0,6,0.37850803906695885,1,-0.9042001854905145,1.0,4
4995,0,0,5814,2,0.17162185197602428,0,0.0,1.572411500252256,1.176490594488563,0.0,0.6457112531348923,6439,1,1.0,-1.0,6,0.37850803906695885,1,0.00133607641038699,0.0,0
4996,2,0,2008,2,0.6430465098102882,0,1.5239995654055678,0.0,2.4687222711471115,0.6430081763978817,0.0,5577,1,0.0,0.0,5,0.47429898452250663,1,0.17704535395351004,0.0,0
4997,0,0,5815,2,0.46995523774025116,0,0.0,0.0,1.1246585966261096,1.6342876310962835,0.0,1299,0,0.0,0.0,6,0.3791714412485377,1,-0.0011556316284477128,0.0,0
4998,0,1,5817,2,-0.4850778453960866,0,0.0,0.0,0.0,0.0,0.0,3597,1,0.0,0.0,6,0.3798340804602168,1,-0.9042001854905145,1.0,5
4999,2,0,1562,2,-0.7450004710907475,0,0.7106519766445111,0.0,2.0215614004329616,1.4810996657802087,0.18665241123894336,5413,0,0.0,0.0,4,-0.17348613480082356,0,0.038261082106926324,0.0,4
5000,1,0,622,0,0.5587209665014499,0,0.0,1.469123050269135,0.0,1.5230309171884004,2.4821956383885224,5787,0,1.0,-1.0,2,-0.5642662770412658,0,0.3748552388045161,0.0,0
5001,1,1,622,0,0.5587209665014499,0,0.0,0.0,0.0,0.0,0.0,2081,1,1.0,-1.0,2,-0.5642662770412658,0,-0.9042001854905145,1.0,0
5002,2,0,1004,2,-1.0524236872304857,0,1.8033941788047527,0.0,1.3058051714532701,0.0,0.0,2626,0,1.0,-1.0,3,-0.5676856623358767,0,0.026440472881708144,0.0,4
5003,2,0,1564,2,0.0,0,1.3209046950829002,0.0,0.6206071563358557,1.8250281695547226,0.0,1569,0,1.0,-1.0,4,-0.17175850312844063,0,0.10960872717947116,0.0,0
5004,0,0,1565,2,-0.40663768136484163,0,0.9795383243914376,0.0,1.1053236472875188,1.6412162431181676,1.11991446743366,6344,1,0.0,0.0,4,-0.1700360362819167,0,0.01979416648251355,0.0,5
5005,1,0,624,2,-0.6538345149474958,0,0.0,1.987648493494857,0.0,1.4196498191095732,2.196868613404801,541,0,0.0,0.0,2,-0.5608670652286002,0,0.32373356195884767,0.0,4
5006,2,0,1005,2,-0.06132164693542493,0,1.3749418032519738,0.0,2.1527487308052153,0.0,0.9933507113510024,4788,1,0.0,0.0,3,-0.5642662770412658,0,0.05337320673599733,0.0,0
5007,1,0,627,2,0.42375619846066165,0,0.8773484072743342,1.6328310382203186,0.0,2.023220310169139,1.6510320465988517,702,0,0.0,0.0,2,-0.5574877902567489,0,0.2540789533573058,0.0,0
5008,2,0,2010,0,0.8733346389585219,0,1.8816088987878978,1.0606580391122808,2.2553297430070343,0.0,1.556653112409524,3268,0,0.0,0.0,5,0.47542211300884507,1,0.18044364816068206,0.0,2
5009,1,1,277,0,-1.168756669551409,0,0.0,0.0,0.0,0.0,0.0,5429,1,1.0,-1.0,1,-0.450198650580838,1,-0.9042001854905145,1.0,4
5010,1,0,277,2,0.6014108277170099,0,1.019016075612779,2.2072276171690404,1.5872246605136233,0.0,1.286934360574526,6895,1,1.0,-1.0,1,-0.450198650580838,1,0.3577993906232795,0.0,0
5011,2,0,996,1,0.9776664357325935,0,2.0015971725830077,0.0,1.4206204794205108,0.0,0.0,5128,0,1.0,-1.0,3,-0.5886394162584132,1,0.12473597928548612,0.0,2
5012,2,0,1573,2,0.05916956055372249,0,0.0,0.0,0.0,0.0,0.0,783,0,1.0,-1.0,4,-0.16150010636507797,1,-0.9042001854905145,1.0,0
5013,0,0,2100,2,0.0,0,0.0,1.5766647052560834,0.0,1.1594362773317621,0.6200458888731157,3923,1,1.0,-1.0,5,0.5144623117954233,0,0.014546637549382966,0.0,0
5014,0,1,5813,2,-0.40663768136484163,0,0.0,0.0,0.0,0.0,0.0,6734,1,1.0,-1.0,6,0.3771789387519751,0,-0.9042001854905145,1.0,5
5015,0,0,1576,2,0.11633298232092336,0,0.0,0.8439280381576602,0.0,2.1097664464906867,0.0,3771,0,0.0,0.0,4,-0.15980799140128193,1,0.25410918071307453,0.0,0
5016,0,0,2101,2,0.0,0,0.0,0.9240929029174135,1.728765746635576,0.6788821839071186,1.6840467073863932,42,0,0.0,0.0,5,0.5149863361435489,0,0.015749187975147547,0.0,0
5017,2,1,2104,2,0.5587209665014499,0,0.0,0.0,0.0,0.0,0.0,4798,1,0.0,0.0,5,0.5155098843222787,0,-0.9042001854905145,1.0,0
5018,0,0,2106,1,-0.6538345149474958,0,0.0,0.0,0.0,1.2577838813710784,0.0,2213,1,0.0,0.0,5,0.5160329571961961,0,-0.21422710090748542,0.0,4
5019,1,1,1568,0,0.42375619846066165,0,0.0,0.0,0.0,0.0,0.0,4607,1,0.0,0.0,4,-0.16660647418535118,0,-0.9042001854905145,1.0,0
5020,2,1,2107,2,0.5149221546039134,0,0.0,0.0,0.0,0.0,0.0,1675,1,0.0,0.0,5,0.5165555556275329,0,-0.9042001854905145,1.0,0
5021,0,0,1570,2,1.3129606905785711,0,1.8446191545771715,0.9627937081443847,0.0,0.0,0.0,5346,0,0.0,0.0,4,-0.16489931817774345,0,0.04533668348587521,0.0,2
5022,1,1,1572,2,0.22515521970142643,0,0.0,0.0,0.0,0.0,0.0,653,1,0.0,0.0,4,-0.16319720547440333,0,-0.9042001854905145,1.0,0
5024,0,0,679,2,0.3762556080155835,0,0.0,1.947717329944141,0.0,1.1618820567160562,1.9638820921671605,1953,1,1.7095112913514543,-1.0,2,-0.4391182181079834,1,0.2605161996370858,0.0,0
5025,1,0,679,0,0.8733346389585219,0,0.0,2.175784608218394,0.0,1.7344504611342246,1.3683333118923604,558,1,1.7095112913514543,-1.0,2,-0.4391182181079834,1,0.35377372417301445,0.0,2
5027,2,0,1579,2,0.5587209665014499,0,0.0,0.0,1.8807733204155253,0.5212960286143199,0.3733048224778867,1472,0,0.0,0.0,4,-0.1564385974068032,1,-0.08950035224464194,0.0,0
5028,0,0,2012,2,0.11633298232092336,0,0.0,0.9961381073986034,2.1843657844554034,0.2754115523761867,0.0,1213,1,0.0,0.0,5,0.4771027113740998,1,0.04657251226274559,0.0,0
5029,1,1,682,2,-1.168756669551409,0,0.0,0.0,0.0,0.0,0.0,5827,1,1.0,-1.0,2,-0.4363810883472631,1,-0.9042001854905145,1.0,4
5030,1,1,682,2,-0.06132164693542493,0,0.0,0.0,0.0,0.0,0.0,5377,1,1.0,-1.0,2,-0.4363810883472631,1,-0.9042001854905145,1.0,0
5031,1,0,630,2,0.17162185197602428,0,0.0,1.1016654038289408,0.0,1.7780401308156488,2.3220697915811006,1345,0,0.0,0.0,2,-0.547467281494721,0,0.31049169640115076,0.0,0
5032,0,0,2016,2,0.7233549947541986,0,0.0,0.0,0.700758612844422,2.039232916281981,0.0,4014,0,0.0,0.0,5,0.4776618232384966,1,0.2147687922978387,0.0,2
5033,2,0,2109,2,0.46995523774025116,0,1.6044995454518587,0.0,2.114296119494818,0.48782099059316425,0.0,3121,0,0.0,0.0,5,0.5175993325996745,0,0.06485019965850483,0.0,0
5034,0,0,2111,0,-0.2599226256946602,0,1.4911072594136479,0.0,2.2547878074664336,0.34753068574288,0.0,4011,0,0.0,0.0,5,0.5181205128532562,0,0.09512922071698013,0.0,5
5035,1,0,82,2,0.3762556080155835,1,0.0,2.0657129492777253,0.0,1.8037643761388187,0.29583707248290936,5287,1,1.0,-1.0,0,-1.1060016928041174,1,0.30410766539482065,0.0,0
5036,1,0,82,2,-0.06132164693542493,0,0.0,2.0506138747663134,0.0,1.0386440953455376,1.1994778117249834,6189,1,1.0,-1.0,0,-1.1060016928041174,1,0.26822906237239197,0.0,0
5037,2,0,1007,2,0.22515521970142643,0,2.053307977137487,0.0,2.2158985442606114,1.2333919786081173,0.0,3287,0,0.0,0.0,3,-0.5574877902567489,0,0.20677580512612345,0.0,0
5038,2,0,1009,2,0.9436014498499827,0,1.714379129682948,0.46967098044385963,0.22106472945750374,1.2707256141036953,0.0,2998,0,0.0,0.0,3,-0.5541282196241228,0,0.005636828202223687,0.0,2
5039,0,1,5822,2,-1.5753943509162507,0,0.0,0.0,0.0,0.0,0.0,6108,1,0.0,0.0,6,0.381157076979629,1,-0.9042001854905145,1.0,1
5040,2,0,2113,2,0.0,0,0.29583707248290936,0.0,2.2918697371581134,0.0,0.887511217448728,5627,1,1.0,-1.0,5,0.5186412220898249,0,0.08691814753253743,0.0,0
5041,2,0,2113,2,0.2770411427904802,0,2.1066632207917366,0.0,1.4750379030483205,0.0,0.0,6223,0,1.0,-1.0,5,0.5186412220898249,0,0.1770982765458567,0.0,0
5042,0,1,5823,2,-0.19109023381881568,0,0.0,0.0,0.0,0.0,0.0,5628,1,1.7095112913514543,-1.0,6,0.3818174377751807,1,-0.9042001854905145,1.0,5
5043,0,1,5823,1,-0.4850778453960866,0,0.0,0.0,0.0,0.0,0.0,4535,1,1.7095112913514543,-1.0,6,0.3818174377751807,1,-0.9042001854905145,1.0,5
5044,0,0,2017,2,0.9436014498499827,0,1.1931414603663637,1.1367069893510569,0.0,1.63904887747019,0.5916741449658187,1103,1,1.7095112913514543,-1.0,5,0.47877842190395503,1,0.030032891985621188,0.0,2
5045,2,0,1581,2,0.42375619846066165,1,1.7352918271004307,0.46967098044385963,2.0,1.2333919786081173,0.0,7105,0,0.0,0.0,4,-0.1547612607606006,1,0.08172420109858367,0.0,0
5046,2,0,1011,2,-1.0524236872304857,0,1.483581909187885,0.0,2.447806096635377,0.0,0.0,1529,1,0.0,0.0,3,-0.5507881248726832,0,0.16614375728649722,0.0,4
5048,2,0,2117,2,0.0,0,1.7805069932845263,1.4331023722836378,0.700758612844422,0.0,0.0,5649,0,0.0,0.0,5,0.5202005321919051,0,0.06255715158964902,0.0,0
5049,2,1,998,2,0.7233549947541986,0,0.0,0.0,0.0,0.0,0.0,5579,1,1.7095112913514543,-1.0,3,-0.58509377595485,1,-0.9042001854905145,1.0,2
5050,2,1,998,2,-1.9137571406421559,0,0.0,0.0,0.0,0.0,0.0,5382,1,1.7095112913514543,-1.0,3,-0.58509377595485,1,-0.9042001854905145,1.0,1
5051,2,1,998,0,0.17162185197602428,0,0.0,0.0,0.0,0.0,0.0,6035,1,1.7095112913514543,-1.0,3,-0.58509377595485,1,-0.9042001854905145,1.0,0
